human_protein,rank,yeast_protein,similarity_score
P62241,16,P13393,0.8520567
P62241,17,P34730,0.85183257
P62241,18,Q01939,0.85104316
P62241,19,P61830,0.84365404
P62241,20,P0CX35,0.8404161
Q9UH03,1,Q03195,0.93546367
Q9UH03,2,Q01939,0.9286965
Q9UH03,3,P32481,0.92502767
Q9UH03,4,P32598,0.9183779
Q9UH03,5,P13393,0.9182745
Q9UH03,6,P32836,0.9169708
Q9UH03,7,P32835,0.9156029
Q9UH03,8,P53742,0.91550714
Q9UH03,9,P33297,0.91544133
Q9UH03,10,P41819,0.91405773
Q9UH03,11,P25694,0.9117482
Q9UH03,12,P23594,0.90966797
Q9UH03,13,P20459,0.9061887
Q9UH03,14,P33322,0.9053239
Q9UH03,15,Q03532,0.9030284
Q9UH03,16,P47047,0.90264994
Q9UH03,17,P32561,0.90201217
Q9UH03,18,P12385,0.90184003
Q9UH03,19,P33298,0.8992103
Q9UH03,20,P39517,0.8985079
Q96HL8,1,P32481,0.9412245
Q96HL8,2,P25454,0.9344194
Q96HL8,3,P33298,0.931607
Q96HL8,4,P47047,0.9282169
Q96HL8,5,P54861,0.92459875
Q96HL8,6,P25453,0.9243275
Q96HL8,7,P33299,0.9242986
Q96HL8,8,P50085,0.9240399
Q96HL8,9,P25694,0.9231467
Q96HL8,10,P27697,0.92201203
Q96HL8,11,Q03195,0.9208322
Q96HL8,12,P53549,0.92071205
Q96HL8,13,P21576,0.9205057
Q96HL8,14,P39925,0.92030954
Q96HL8,15,Q12464,0.9192733
Q96HL8,16,P42943,0.91792667
Q96HL8,17,P40413,0.9178128
Q96HL8,18,P53742,0.9170147
Q96HL8,19,P39076,0.9168621
Q96HL8,20,Q00578,0.9165698
O43196,1,Q04585,0.94219893
O43196,2,P30771,0.93518436
O43196,3,Q06224,0.93185407
O43196,4,P53893,0.93106323
O43196,5,P32363,0.9295821
O43196,6,P36009,0.9293821
O43196,7,P25847,0.92859435
O43196,8,P49955,0.92660004
O43196,9,P27515,0.92635304
O43196,10,P53327,0.92614853
O43196,11,P41810,0.92607045
O43196,12,Q04199,0.9257924
O43196,13,P32639,0.9257014
O43196,14,P39986,0.92429
O43196,15,P25846,0.92368096
O43196,16,P04385,0.92345244
O43196,17,P22516,0.92274094
O43196,18,P33760,0.92273104
O43196,19,P32190,0.9213511
O43196,20,P38238,0.92119753
P62979,1,P60010,0.8639924
P62979,2,P05759,0.84522176
P62979,3,P10592,0.8435529
P62979,4,P10591,0.8431737
P62979,5,P29311,0.83844435
P62979,6,P32835,0.83227384
P62979,7,P34730,0.8280907
P62979,8,P22202,0.82737976
P62979,9,P32836,0.8235202
P62979,10,P09435,0.8150482
P62979,11,P19073,0.8149103
P62979,12,P15731,0.81215936
P62979,13,P32598,0.81149423
P62979,14,P00830,0.8003036
P62979,15,P02994,0.7983282
P62979,16,P15732,0.79744136
P62979,17,P61830,0.7946319
P62979,18,P13393,0.76390094
P62979,19,Q01939,0.7570349
P62979,20,Q03532,0.7426467
O14775,1,P25382,0.92137915
O14775,2,P41318,0.92019534
O14775,3,P25454,0.9014887
O14775,4,P39517,0.8993253
O14775,5,Q04491,0.8986628
O14775,6,P33298,0.898254
O14775,7,P47047,0.8975312
O14775,8,P38011,0.8973143
O14775,9,P40217,0.8939811
O14775,10,Q12417,0.89311534
O14775,11,Q00578,0.8913213
O14775,12,Q03195,0.8848545
O14775,13,P40327,0.8843918
O14775,14,P32481,0.88365847
O14775,15,P40066,0.8832742
O14775,16,P33299,0.8827238
O14775,17,P41819,0.88150394
O14775,18,Q01939,0.88066006
O14775,19,P43588,0.88060623
O14775,20,P53088,0.8801274
Q9H6R4,1,P30771,0.89075243
Q9H6R4,2,P80235,0.88915807
Q9H6R4,3,Q04199,0.8856916
Q9H6R4,4,P13382,0.8802283
Q9H6R4,5,P53622,0.87996435
Q9H6R4,6,P39006,0.8780844
Q9H6R4,7,Q06706,0.8742696
Q9H6R4,8,P41810,0.87330115
Q9H6R4,9,P33755,0.87178785
Q9H6R4,10,P22543,0.8709968
Q9H6R4,11,P12683,0.8709035
Q9H6R4,12,Q99186,0.8697067
Q9H6R4,13,Q04585,0.86958194
Q9H6R4,14,Q12149,0.86735207
Q9H6R4,15,Q00684,0.8673143
Q9H6R4,16,P50942,0.8672673
Q9H6R4,17,P32368,0.8658845
Q9H6R4,18,Q06685,0.86572945
Q9H6R4,19,P32562,0.8654201
Q9H6R4,20,Q00955,0.8650818
Q8TED0,1,Q12220,0.96312684
Q8TED0,2,P25635,0.96166956
Q8TED0,3,Q04305,0.9547469
Q8TED0,4,P33750,0.9523896
Q8TED0,5,P42935,0.9507896
Q8TED0,6,P25382,0.947672
Q8TED0,7,P25847,0.9454894
Q8TED0,8,P32363,0.9451536
Q8TED0,9,P38132,0.94420904
Q8TED0,10,Q12417,0.9429808
Q8TED0,11,P53893,0.9427705
Q8TED0,12,P47047,0.94177437
Q8TED0,13,Q02939,0.9416563
Q8TED0,14,Q05946,0.94160044
Q8TED0,15,P06839,0.9400872
Q8TED0,16,Q06218,0.9400486
Q8TED0,17,P38328,0.9397704
Q8TED0,18,P30665,0.9396288
Q8TED0,19,P18759,0.9391073
Q8TED0,20,P53290,0.9388463
P21675,1,Q03654,0.96857005
P21675,2,P46677,0.9646237
P21675,3,P40340,0.96124995
P21675,4,P35187,0.95863795
P21675,5,P07276,0.95708984
P21675,6,P39538,0.95688355
P21675,7,P22579,0.9542957
P21675,8,P22147,0.9541169
P21675,9,Q03407,0.95260334
P21675,10,P39104,0.95224774
P21675,11,Q12311,0.95193833
P21675,12,P32567,0.95184994
P21675,13,Q05471,0.9515065
P21675,14,Q03656,0.95108616
P21675,15,Q12263,0.95064086
P21675,16,Q12451,0.94908446
P21675,17,Q03897,0.9483949
P21675,18,Q08562,0.94754833
P21675,19,Q00416,0.9470652
P21675,20,P32644,0.94699365
Q9Y6M5,1,P20107,0.91345125
Q9Y6M5,2,P38329,0.901164
Q9Y6M5,3,P12683,0.8916203
Q9Y6M5,4,P38359,0.88798803
Q9Y6M5,5,P38360,0.88532585
Q9Y6M5,6,P53829,0.88409203
Q9Y6M5,7,Q12325,0.88221496
Q9Y6M5,8,Q12296,0.8820056
Q9Y6M5,9,P39006,0.87944263
Q9Y6M5,10,P24583,0.87897927
Q9Y6M5,11,P41810,0.8771165
Q9Y6M5,12,Q00772,0.8768242
Q9Y6M5,13,Q04121,0.87632626
Q9Y6M5,14,P49955,0.876303
Q9Y6M5,15,P32863,0.876256
Q9Y6M5,16,Q04673,0.87577033
Q9Y6M5,17,P32363,0.875578
Q9Y6M5,18,P12684,0.8750156
Q9Y6M5,19,Q12417,0.87494504
Q9Y6M5,20,Q04585,0.87436354
Q9UG56,1,P38793,0.9242997
Q9UG56,2,Q00055,0.9139047
Q9UG56,3,P32191,0.9061167
Q9UG56,4,P39006,0.9043745
Q9UG56,5,P41911,0.9041848
Q9UG56,6,P23337,0.90198344
Q9UG56,7,P38238,0.90120906
Q9UG56,8,P04050,0.90114534
Q9UG56,9,P52893,0.90026975
Q9UG56,10,P25454,0.89971334
Q9UG56,11,P32363,0.89938456
Q9UG56,12,P27697,0.8984674
Q9UG56,13,Q00578,0.89595735
Q9UG56,14,P15565,0.89593524
Q9UG56,15,P47047,0.89457655
Q9UG56,16,P27472,0.8934476
Q9UG56,17,P38628,0.8923657
Q9UG56,18,Q05567,0.89115864
Q9UG56,19,Q08162,0.89064795
Q9UG56,20,P39007,0.8905725
O43709,1,P53742,0.9528978
O43709,2,P39729,0.94456536
O43709,3,Q03195,0.93802524
O43709,4,P25627,0.93710107
O43709,5,P41819,0.9370007
O43709,6,Q03940,0.93657404
O43709,7,Q05498,0.9358952
O43709,8,P25453,0.9296319
O43709,9,P51601,0.92642015
O43709,10,P53295,0.92605776
O43709,11,P12385,0.9258066
O43709,12,P20459,0.9257283
O43709,13,Q12464,0.9237252
O43709,14,P38861,0.9218634
O43709,15,P25454,0.92182803
O43709,16,P38795,0.92073834
O43709,17,P0CX35,0.9199385
O43709,18,P32561,0.91951615
O43709,19,P33322,0.91846555
O43709,20,P32481,0.91809696
Q8WV93,1,P41819,0.9252877
Q8WV93,2,P53742,0.91164714
Q8WV93,3,Q03195,0.91000587
Q8WV93,4,P47047,0.90814394
Q8WV93,5,P33298,0.9025607
Q8WV93,6,P23594,0.90046835
Q8WV93,7,Q03532,0.90026146
Q8WV93,8,Q00578,0.89624333
Q8WV93,9,P38795,0.8955214
Q8WV93,10,P53088,0.8942986
Q8WV93,11,P25694,0.89212686
Q8WV93,12,P25454,0.89016485
Q8WV93,13,P32481,0.88992685
Q8WV93,14,Q05506,0.8889016
Q8WV93,15,P23595,0.8884105
Q8WV93,16,P51601,0.88821423
Q8WV93,17,Q01939,0.8879347
Q8WV93,18,P13393,0.8878466
Q8WV93,19,P53131,0.8873918
Q8WV93,20,P20604,0.88727635
P25786,1,P40302,0.92623514
P25786,2,P32561,0.92484665
P25786,3,P39076,0.924805
P25786,4,P32379,0.92205137
P25786,5,P39079,0.9209276
P25786,6,P40348,0.92088807
P25786,7,P12385,0.9162726
P25786,8,P25453,0.91390043
P25786,9,P32771,0.91326934
P25786,10,P32481,0.9128613
P25786,11,P52917,0.91145426
P25786,12,Q01939,0.91136324
P25786,13,P21954,0.9097698
P25786,14,P25694,0.9090956
P25786,15,P32324,0.9088705
P25786,16,Q03195,0.90876293
P25786,17,P10081,0.90780145
P25786,18,P33297,0.9053617
P25786,19,P41939,0.9052301
P25786,20,P20459,0.9051028
P62277,1,P60010,0.90233725
P62277,2,P32835,0.8940853
P62277,3,P00830,0.89339346
P62277,4,P32598,0.89228815
P62277,5,P32836,0.89215386
P62277,6,P09435,0.8871842
P62277,7,P10591,0.8858033
P62277,8,P10592,0.8855108
P62277,9,P22202,0.8853846
P62277,10,P05756,0.877812
P62277,11,P19073,0.8769488
P62277,12,P02994,0.87107724
P62277,13,P29311,0.870059
P62277,14,P34730,0.8620254
P62277,15,P54780,0.85722387
P62277,16,P05748,0.85616
P62277,17,P05759,0.85600764
P62277,18,Q01939,0.85494995
P62277,19,P21801,0.84686995
P62277,20,P08417,0.8403413
Q9UJX2,1,P41810,0.94814247
Q9UJX2,2,P16522,0.94382423
Q9UJX2,3,Q02939,0.943646
Q9UJX2,4,Q12377,0.9417825
Q9UJX2,5,P49955,0.94173145
Q9UJX2,6,P38764,0.93866664
Q9UJX2,7,P53290,0.9379328
Q9UJX2,8,P32565,0.93631613
Q9UJX2,9,P47047,0.93503124
Q9UJX2,10,P25635,0.9343966
Q9UJX2,11,Q06224,0.932838
Q9UJX2,12,P32363,0.93234444
Q9UJX2,13,P23337,0.9311154
Q9UJX2,14,Q06103,0.93057644
Q9UJX2,15,Q06142,0.92958856
Q9UJX2,16,Q12220,0.92931944
Q9UJX2,17,P38132,0.92772514
Q9UJX2,18,P25847,0.92741394
Q9UJX2,19,Q04673,0.927089
Q9UJX2,20,P19524,0.9259534
P84243,1,P61830,0.8719968
P84243,2,P10592,0.8237677
P84243,3,P10591,0.8236355
P84243,4,P60010,0.82282037
P84243,5,P22202,0.8118472
P84243,6,P00830,0.79890597
P84243,7,P09435,0.7936621
P84243,8,P05759,0.7857778
P84243,9,P19073,0.78481454
P84243,10,P15731,0.7826022
P84243,11,P32835,0.7790263
P84243,12,P15732,0.77394736
P84243,13,P29311,0.7707322
P84243,14,P32836,0.7689482
P84243,15,P34730,0.76401097
P84243,16,P07251,0.75217
P84243,17,P02994,0.7498372
P84243,18,P32598,0.7469901
P84243,19,P00358,0.7369447
P84243,20,P00359,0.7344985
Q86WA9,1,P39007,0.83753383
Q86WA9,2,P04710,0.8313471
Q86WA9,3,P25454,0.82207304
Q86WA9,4,P41819,0.81123
Q86WA9,5,Q00055,0.8111222
Q86WA9,6,P40035,0.8108992
Q86WA9,7,P50085,0.8046291
Q86WA9,8,P40416,0.80457157
Q86WA9,9,Q03195,0.80326414
Q86WA9,10,P40558,0.8019649
Q86WA9,11,P07286,0.7990536
Q86WA9,12,P25453,0.79870266
Q86WA9,13,Q01939,0.7973989
Q86WA9,14,P33298,0.796982
Q86WA9,15,P18239,0.79573894
Q86WA9,16,Q12522,0.795365
Q86WA9,17,P32915,0.79510444
Q86WA9,18,P27697,0.79295504
Q86WA9,19,P42943,0.7925289
Q86WA9,20,P20604,0.7916107
P11172,1,P41819,0.9395006
P11172,2,Q03195,0.93653315
P11172,3,P43619,0.9235089
P11172,4,P39729,0.9221963
P11172,5,P25453,0.9190632
P11172,6,P38795,0.91743535
P11172,7,P32324,0.91425675
P11172,8,P39076,0.91368383
P11172,9,P42943,0.91336834
P11172,10,P32327,0.9108906
P11172,11,P03962,0.9100361
P11172,12,P39077,0.9093399
P11172,13,P39078,0.90916
P11172,14,P41940,0.90887624
P11172,15,P54113,0.90882534
P11172,16,P08524,0.90872425
P11172,17,P51601,0.90863544
P11172,18,P40558,0.9081152
P11172,19,P21954,0.9079533
P11172,20,P52489,0.9078639
P18124,1,P32835,0.90610904
P18124,2,P32836,0.90411156
P18124,3,P32598,0.8959557
P18124,4,P54780,0.87602025
P18124,5,P05748,0.8739368
P18124,6,Q03195,0.8698577
P18124,7,P02994,0.8683571
P18124,8,P60010,0.8629321
P18124,9,Q01939,0.8627564
P18124,10,P13393,0.8599993
P18124,11,P00830,0.85885894
P18124,12,P29311,0.85802364
P18124,13,P33322,0.85749966
P18124,14,P53742,0.8562003
P18124,15,P19073,0.85430694
P18124,16,P47052,0.85377824
P18124,17,P21801,0.84895533
P18124,18,P0CX35,0.8489001
P18124,19,P25694,0.8486163
P18124,20,P21954,0.8470987
O75083,1,P40217,0.9684701
O75083,2,P25382,0.9627852
O75083,3,P38011,0.9615971
O75083,4,P41318,0.95346695
O75083,5,P40066,0.95263743
O75083,6,P42935,0.9487037
O75083,7,P25635,0.94805515
O75083,8,Q12220,0.9449112
O75083,9,P38328,0.9448026
O75083,10,Q05583,0.94194865
O75083,11,P46680,0.9415592
O75083,12,Q04491,0.94098675
O75083,13,P18759,0.9397307
O75083,14,P30624,0.9390849
O75083,15,Q05946,0.9369442
O75083,16,Q12417,0.93626773
O75083,17,P41811,0.93573356
O75083,18,Q02207,0.93483037
O75083,19,P33750,0.9346019
O75083,20,P39984,0.9315287
Q9BU89,1,P03962,0.8313203
Q9BU89,2,P25454,0.8309414
Q9BU89,3,Q12522,0.82424885
Q9BU89,4,P53319,0.82200205
Q9BU89,5,P14126,0.8204254
Q9BU89,6,P39954,0.8199173
Q9BU89,7,P15646,0.8192468
Q9BU89,8,Q03940,0.818696
Q9BU89,9,P39729,0.8149266
Q9BU89,10,P0CX35,0.81350106
Q9BU89,11,P25694,0.81144005
Q9BU89,12,P05750,0.8097657
Q9BU89,13,Q05911,0.8095312
Q9BU89,14,P36007,0.8094993
Q9BU89,15,P53742,0.80867666
Q9BU89,16,P32905,0.80859834
Q9BU89,17,P13393,0.80776197
Q9BU89,18,P38720,0.8077394
Q9BU89,19,P47120,0.8071491
Q9BU89,20,Q03195,0.80695456
Q8IZF0,1,P50077,0.98204106
Q8IZF0,2,P25371,0.9651197
Q8IZF0,3,P35169,0.9627829
Q8IZF0,4,P32600,0.96186775
Q8IZF0,5,P25618,0.9580915
Q8IZF0,6,P33202,0.95696086
Q8IZF0,7,P47102,0.95498925
Q8IZF0,8,P36022,0.95463014
Q8IZF0,9,P41909,0.95432633
Q8IZF0,10,P27351,0.9537349
Q8IZF0,11,P37020,0.9534342
Q8IZF0,12,P0CE68,0.95321107
Q8IZF0,13,P40985,0.9517541
Q8IZF0,14,P53119,0.9509332
Q8IZF0,15,P46682,0.94931906
Q8IZF0,16,P37297,0.9488961
Q8IZF0,17,P32328,0.94774747
Q8IZF0,18,P32383,0.94767535
Q8IZF0,19,P15442,0.94749904
Q8IZF0,20,P22219,0.9472039
Q15274,1,P43619,0.8000278
Q15274,2,P25454,0.7974509
Q15274,3,P07244,0.79146737
Q15274,4,P46969,0.7834035
Q15274,5,P03962,0.78132045
Q15274,6,Q00055,0.7797803
Q15274,7,P41819,0.77966523
Q15274,8,P52489,0.7766554
Q15274,9,P25453,0.77181244
Q15274,10,P39077,0.7689497
Q15274,11,P07991,0.7683447
Q15274,12,P32327,0.76770097
Q15274,13,P32324,0.7666958
Q15274,14,P37292,0.7664078
Q15274,15,P11154,0.76537985
Q15274,16,Q12522,0.7644284
Q15274,17,P36007,0.76375985
Q15274,18,P25374,0.76232386
Q15274,19,P25694,0.76093686
Q15274,20,P42222,0.7601303
P30050,1,P32835,0.91732913
P30050,2,P32836,0.9121276
P30050,3,P02994,0.8956903
P30050,4,P10592,0.88262045
P30050,5,P10591,0.8822375
P30050,6,P19073,0.87838215
P30050,7,P22202,0.8778564
P30050,8,P00830,0.8761129
P30050,9,P09435,0.87013865
P30050,10,P29311,0.86516166
P30050,11,P60010,0.86167383
P30050,12,P32598,0.856091
P30050,13,P34730,0.8546229
P30050,14,P10081,0.83535844
P30050,15,P18238,0.8302443
P30050,16,P18239,0.8289733
P30050,17,P47052,0.8284791
P30050,18,P05759,0.8283253
P30050,19,P00358,0.8251927
P30050,20,Q01939,0.8240269
Q9NRX1,1,Q99216,0.92471147
Q9NRX1,2,P13393,0.9237821
Q9NRX1,3,P53742,0.9194061
Q9NRX1,4,P25454,0.9082687
Q9NRX1,5,Q05498,0.90529585
Q9NRX1,6,Q12460,0.9004689
Q9NRX1,7,Q03940,0.9003004
Q9NRX1,8,P40991,0.9002327
Q9NRX1,9,P39730,0.899836
Q9NRX1,10,P15646,0.89680505
Q9NRX1,11,P51601,0.89435154
Q9NRX1,12,P33322,0.8942258
Q9NRX1,13,P26793,0.89346534
Q9NRX1,14,P25694,0.89247096
Q9NRX1,15,P41819,0.8922968
Q9NRX1,16,Q03195,0.8896177
Q9NRX1,17,P47047,0.8891261
Q9NRX1,18,P39729,0.8888579
Q9NRX1,19,P40078,0.88832426
Q9NRX1,20,P52917,0.88550717
Q10570,1,P06103,0.9648603
Q10570,2,Q06706,0.9624296
Q10570,3,Q06632,0.9546398
Q10570,4,Q04693,0.95108783
Q10570,5,P53010,0.94989693
Q10570,6,Q07878,0.9495919
Q10570,7,P54860,0.949372
Q10570,8,P53622,0.9493218
Q10570,9,P33202,0.9477711
Q10570,10,Q06078,0.9476069
Q10570,11,P50942,0.94666654
Q10570,12,P38873,0.9456052
Q10570,13,P40559,0.94500613
Q10570,14,P38274,0.94337314
Q10570,15,P22147,0.94325805
Q10570,16,Q12451,0.9429233
Q10570,17,P53258,0.9426283
Q10570,18,P11075,0.94204473
Q10570,19,P35845,0.94169784
Q10570,20,P32562,0.9416427
Q9H8M5,1,Q00578,0.9162682
Q9H8M5,2,P47047,0.8941423
Q9H8M5,3,P25454,0.8935445
Q9H8M5,4,Q04673,0.8912022
Q9H8M5,5,P54861,0.8889272
Q9H8M5,6,P33299,0.888426
Q9H8M5,7,P40327,0.8827156
Q9H8M5,8,P24279,0.88259757
Q9H8M5,9,P43588,0.88176674
Q9H8M5,10,P38793,0.8816851
Q9H8M5,11,P53091,0.87944126
Q9H8M5,12,P31244,0.8776119
Q9H8M5,13,P30665,0.8766664
Q9H8M5,14,Q00362,0.87434655
Q9H8M5,15,P53893,0.8733368
Q9H8M5,16,P32597,0.8728401
Q9H8M5,17,P23337,0.8714
Q9H8M5,18,P32481,0.8698041
Q9H8M5,19,P39940,0.869765
Q9H8M5,20,P05986,0.86956805
P40616,1,P38116,0.96012825
P40616,2,P00546,0.9228786
P40616,3,P06780,0.9120965
P40616,4,P19146,0.9000277
P40616,5,P11076,0.89895874
P40616,6,P09435,0.898143
P40616,7,P02994,0.8967745
P40616,8,Q03532,0.89607424
P40616,9,P0CS90,0.8956213
P40616,10,P22202,0.8937917
P40616,11,P01123,0.89208907
P40616,12,P41940,0.8915214
P40616,13,P10591,0.89101094
P40616,14,P10592,0.8889699
P40616,15,P07251,0.8876409
P40616,16,P16474,0.8859938
P40616,17,P19882,0.88545734
P40616,18,P10081,0.8837061
P40616,19,P52917,0.8833571
P40616,20,P33297,0.88229954
P23443,1,P40327,0.8816822
P23443,2,P33298,0.8677408
P23443,3,P33299,0.8670278
P23443,4,P23594,0.86398196
P23443,5,P39517,0.86298245
P23443,6,P05986,0.86247414
P23443,7,Q00578,0.8614236
P23443,8,P23595,0.86075133
P23443,9,P31244,0.8586849
P23443,10,P24784,0.85782474
P23443,11,P53894,0.8551901
P23443,12,P06244,0.85072947
P23443,13,P06245,0.8504601
P23443,14,P47047,0.8496107
P23443,15,P53091,0.84869754
P23443,16,P29469,0.8461859
P23443,17,P25454,0.8459303
P23443,18,Q01939,0.8417872
P23443,19,P25694,0.8398916
P23443,20,P24583,0.8381995
Q9H221,1,Q08234,0.9651427
Q9H221,2,Q02733,0.95846754
Q9H221,3,P0CE68,0.9557898
Q9H221,4,P12866,0.95355463
Q9H221,5,P37020,0.946872
Q9H221,6,P25371,0.94222915
Q9H221,7,P52867,0.9406989
Q9H221,8,P38735,0.9395034
Q9H221,9,P36005,0.9392489
Q9H221,10,Q12175,0.9384826
Q9H221,11,P38329,0.93634176
Q9H221,12,P14772,0.9359275
Q9H221,13,P53973,0.9354747
Q9H221,14,P46971,0.9351657
Q9H221,15,P21965,0.93454504
Q9H221,16,P32600,0.9345306
Q9H221,17,P32190,0.93398356
Q9H221,18,P33760,0.93392026
Q9H221,19,P27351,0.9319723
Q9H221,20,P35169,0.9312036
Q9NQZ7,1,P40009,0.9546991
Q9NQZ7,2,P38888,0.94830596
Q9NQZ7,3,P53008,0.94363004
Q9NQZ7,4,Q00955,0.9420039
Q9NQZ7,5,Q06625,0.9414087
Q9NQZ7,6,P40559,0.9411876
Q9NQZ7,7,P22543,0.93858266
Q9NQZ7,8,P50942,0.9362572
Q9NQZ7,9,P53258,0.93613195
Q9NQZ7,10,P38274,0.9361179
Q9NQZ7,11,Q07878,0.936014
Q9NQZ7,12,P32383,0.9360063
Q9NQZ7,13,P06103,0.93584645
Q9NQZ7,14,Q06706,0.9352948
Q9NQZ7,15,Q08387,0.93369806
Q9NQZ7,16,P53010,0.9330369
Q9NQZ7,17,P32368,0.932803
Q9NQZ7,18,P32328,0.93258786
Q9NQZ7,19,P39006,0.9325129
Q9NQZ7,20,P33202,0.93225205
Q9NXC5,1,P32600,0.9763772
Q9NXC5,2,P53010,0.9759863
Q9NXC5,3,P35169,0.9752635
Q9NXC5,4,P33202,0.9742566
Q9NXC5,5,P06103,0.9741378
Q9NXC5,6,P38873,0.974067
Q9NXC5,7,Q06706,0.97368884
Q9NXC5,8,Q06632,0.97198445
Q9NXC5,9,P38274,0.97023046
Q9NXC5,10,P54860,0.97015846
Q9NXC5,11,P32849,0.96959174
Q9NXC5,12,Q07878,0.96938056
Q9NXC5,13,P53119,0.96872294
Q9NXC5,14,Q12754,0.9684883
Q9NXC5,15,P38164,0.96759593
Q9NXC5,16,P47102,0.96738666
Q9NXC5,17,P40559,0.967098
Q9NXC5,18,P40985,0.9670849
Q9NXC5,19,P38086,0.9670164
Q9NXC5,20,P53258,0.9668754
Q7Z569,1,P29056,0.95682746
Q7Z569,2,P41810,0.9548349
Q7Z569,3,P35207,0.95375353
Q7Z569,4,P38748,0.9536359
Q7Z569,5,Q08960,0.9525981
Q7Z569,6,P13382,0.9479057
Q7Z569,7,Q12149,0.94705045
Q7Z569,8,P32501,0.94682324
Q7Z569,9,Q06106,0.94667953
Q7Z569,10,Q12267,0.94644165
Q7Z569,11,Q06685,0.94641864
Q7Z569,12,P36120,0.9457684
Q7Z569,13,P33755,0.945217
Q7Z569,14,P38920,0.94388217
Q7Z569,15,P32597,0.94285655
Q7Z569,16,P38630,0.9417723
Q7Z569,17,P12683,0.94160664
Q7Z569,18,Q02792,0.94058883
Q7Z569,19,Q06224,0.94057906
Q7Z569,20,P15938,0.93983203
Q13610,1,P21304,0.9605883
Q13610,2,Q04225,0.9486541
Q13610,3,P53893,0.9435399
Q13610,4,P33755,0.94305515
Q13610,5,P39984,0.94224364
Q13610,6,P38764,0.9401764
Q13610,7,Q04199,0.93995315
Q13610,8,P38793,0.9390491
Q13610,9,P40055,0.9387059
Q13610,10,P38328,0.93857306
Q13610,11,Q04673,0.9380163
Q13610,12,P25635,0.93781084
Q13610,13,P33750,0.93773454
Q13610,14,Q12417,0.93736976
Q13610,15,Q04636,0.93685013
Q13610,16,P38630,0.9349177
Q13610,17,Q12220,0.9347847
Q13610,18,P04050,0.93452865
Q13610,19,P38132,0.93424433
Q13610,20,P38431,0.9328554
Q99459,1,P53313,0.9467451
Q99459,2,P25582,0.94537395
Q99459,3,Q02892,0.9321004
Q99459,4,P32597,0.92851627
Q99459,5,P39744,0.9276649
Q99459,6,P53261,0.92731386
Q99459,7,P40991,0.9271149
Q99459,8,Q06106,0.9234456
Q99459,9,P38431,0.92314714
Q99459,10,P38630,0.92044115
Q99459,11,P39730,0.91950005
Q99459,12,P39940,0.9173486
Q99459,13,Q04660,0.91697687
Q99459,14,P53145,0.91669095
Q99459,15,Q08965,0.9166712
Q99459,16,P38333,0.9165296
Q99459,17,P48234,0.9159684
Q99459,18,P20448,0.9150546
Q99459,19,P04786,0.91359556
Q99459,20,P32892,0.91316557
Q9Y2P8,1,Q03195,0.95617807
Q9Y2P8,2,P38795,0.95361274
Q9Y2P8,3,P36132,0.9448929
Q9Y2P8,4,P41819,0.9418826
Q9Y2P8,5,P39729,0.93623835
Q9Y2P8,6,P32324,0.9317944
Q9Y2P8,7,P32561,0.928695
Q9Y2P8,8,P12385,0.9264692
Q9Y2P8,9,P16140,0.926369
Q9Y2P8,10,P39079,0.9260814
Q9Y2P8,11,P39076,0.9260124
Q9Y2P8,12,P53088,0.9245289
Q9Y2P8,13,P32481,0.924452
Q9Y2P8,14,P39078,0.9241603
Q9Y2P8,15,P04801,0.9238978
Q9Y2P8,16,Q12522,0.9218432
Q9Y2P8,17,P42943,0.92153305
Q9Y2P8,18,P25453,0.9205086
Q9Y2P8,19,P12612,0.920268
Q9Y2P8,20,P32327,0.9199977
P49642,1,P43588,0.9453034
P49642,2,P47047,0.9427675
P49642,3,P54861,0.94000363
P49642,4,Q03195,0.93819547
P49642,5,Q00578,0.9376882
P49642,6,P20459,0.937151
P49642,7,P53914,0.93713135
P49642,8,Q08649,0.93654233
P49642,9,P32861,0.934073
P49642,10,P53742,0.93326914
P49642,11,Q12009,0.9320485
P49642,12,P12385,0.9314758
P49642,13,P22515,0.9314663
P49642,14,P29952,0.9304166
P49642,15,P38795,0.92978543
P49642,16,P38861,0.92943305
P49642,17,P38793,0.9281831
P49642,18,P38074,0.92736316
P49642,19,P21576,0.9268094
P49642,20,P32481,0.92677075
Q8WUM9,1,Q04121,0.94011426
Q8WUM9,2,P38359,0.9391918
Q8WUM9,3,P38361,0.93259674
Q8WUM9,4,Q12325,0.9322885
Q8WUM9,5,P38329,0.93151903
Q8WUM9,6,P38221,0.9276699
Q8WUM9,7,P38318,0.9265588
Q8WUM9,8,P20107,0.92615527
Q8WUM9,9,P30605,0.923369
Q8WUM9,10,P30606,0.9232819
Q8WUM9,11,P12683,0.91955054
Q8WUM9,12,P37296,0.91944546
Q8WUM9,13,P07286,0.9143326
Q8WUM9,14,P39109,0.91349864
Q8WUM9,15,P40086,0.9134
Q8WUM9,16,P40341,0.91068304
Q8WUM9,17,P33310,0.9104714
Q8WUM9,18,P31382,0.91042167
Q8WUM9,19,P41911,0.9101203
Q8WUM9,20,P12684,0.90866405
Q32P41,1,P15565,0.9560762
Q32P41,2,P38793,0.9534309
Q32P41,3,P33755,0.94223076
Q32P41,4,P31115,0.9414801
Q32P41,5,P04819,0.9376953
Q32P41,6,Q04585,0.9353344
Q32P41,7,P36120,0.93462056
Q32P41,8,Q06224,0.93308735
