human_protein,rank,yeast_protein,similarity_score
Q9Y2H2,10,P33202,-0.25493565
Q9Y2H2,11,P40985,-0.257687
Q9Y2H2,12,Q08562,-0.2587299
Q9Y2H2,13,Q03407,-0.2604656
Q9Y2H2,14,Q12451,-0.26244757
Q9Y2H2,15,Q00416,-0.26324224
Q9Y2H2,16,P32644,-0.26415098
Q9Y2H2,17,P11075,-0.26556653
Q9Y2H2,18,Q03654,-0.26647297
Q9Y2H2,19,P40340,-0.26651162
Q9Y2H2,20,Q03656,-0.26847562
P35557,1,Q00055,-0.21940184
P35557,2,P53131,-0.22395319
P35557,3,P32861,-0.24142975
P35557,4,P38074,-0.2489677
P35557,5,P52892,-0.2512687
P35557,6,P32327,-0.2553848
P35557,7,P11154,-0.25872406
P35557,8,P04806,-0.25924978
P35557,9,P43123,-0.2652024
P35557,10,P47047,-0.26807955
P35557,11,P07259,-0.2685535
P35557,12,P17709,-0.26998538
P35557,13,P23337,-0.2700076
P35557,14,P32469,-0.27101365
P35557,15,Q07729,-0.2711027
P35557,16,P04807,-0.2752546
P35557,17,P21576,-0.27603117
P35557,18,Q05567,-0.27610064
P35557,19,P38169,-0.2770133
P35557,20,P25453,-0.2773435
P60900,1,P47052,-0.35584202
P60900,2,Q00711,-0.3640548
P60900,3,P16140,-0.4074017
P60900,4,Q01939,-0.41049862
P60900,5,P02994,-0.41162115
P60900,6,P10081,-0.4122621
P60900,7,P32836,-0.41331452
P60900,8,P46969,-0.41334644
P60900,9,Q03195,-0.41504937
P60900,10,P32835,-0.41592225
P60900,11,P25694,-0.41950426
P60900,12,P06780,-0.4235192
P60900,13,P33297,-0.42477763
P60900,14,P32379,-0.425401
P60900,15,Q03532,-0.4281272
P60900,16,P36132,-0.4319499
P60900,17,Q12522,-0.4327808
P60900,18,P41940,-0.43300208
P60900,19,P52917,-0.43598858
P60900,20,P32324,-0.43656108
Q8TDN6,1,Q08235,-0.23313247
Q8TDN6,2,Q04673,-0.27826133
Q8TDN6,3,P53145,-0.285483
Q8TDN6,4,Q06106,-0.300187
Q8TDN6,5,P38630,-0.3055688
Q8TDN6,6,Q12389,-0.30566698
Q8TDN6,7,P53893,-0.30930278
Q8TDN6,8,Q00578,-0.31080008
Q8TDN6,9,P47047,-0.3121939
Q8TDN6,10,Q12362,-0.31629193
Q8TDN6,11,P20448,-0.3183681
Q8TDN6,12,P53091,-0.31907502
Q8TDN6,13,Q03330,-0.3195936
Q8TDN6,14,P32597,-0.32004076
Q8TDN6,15,Q02892,-0.32024777
Q8TDN6,16,P38431,-0.32057965
Q8TDN6,17,P06786,-0.32086736
Q8TDN6,18,P38793,-0.32105982
Q8TDN6,19,Q08162,-0.32182962
Q8TDN6,20,P38132,-0.32187682
Q9H3S5,1,P47088,-0.25238112
Q9H3S5,2,P07286,-0.28358802
Q9H3S5,3,P39007,-0.31842518
Q9H3S5,4,Q12001,-0.3269915
Q9H3S5,5,P38318,-0.33658594
Q9H3S5,6,P40086,-0.34097853
Q9H3S5,7,P39109,-0.34116697
Q9H3S5,8,P32462,-0.34336102
Q9H3S5,9,P40416,-0.34451866
Q9H3S5,10,P47154,-0.35759455
Q9H3S5,11,P38221,-0.36806852
Q9H3S5,12,P32363,-0.372814
Q9H3S5,13,P31382,-0.37557104
Q9H3S5,14,P33310,-0.3763892
Q9H3S5,15,P40351,-0.37717584
Q9H3S5,16,P47190,-0.3820177
Q9H3S5,17,Q05567,-0.38491663
Q9H3S5,18,P32915,-0.38537595
Q9H3S5,19,Q00055,-0.3892357
Q9H3S5,20,P32353,-0.3938822
Q9H422,1,P25341,-0.37063533
Q9H422,2,P39955,-0.37389034
Q9H422,3,P08018,-0.38228878
Q9H422,4,P48562,-0.4011292
Q9H422,5,P53739,-0.40323302
Q9H422,6,P14680,-0.4047917
Q9H422,7,Q03497,-0.408927
Q9H422,8,P33329,-0.41079405
Q9H422,9,P11792,-0.42203078
Q9H422,10,P22579,-0.42366707
Q9H422,11,Q03656,-0.42840445
Q9H422,12,P40340,-0.43547907
Q9H422,13,P38692,-0.4360173
Q9H422,14,Q07807,-0.43721262
Q9H422,15,P31384,-0.43977758
Q9H422,16,P07271,-0.44452566
Q9H422,17,P38360,-0.44497412
Q9H422,18,P32567,-0.44781366
Q9H422,19,P35187,-0.4587298
Q9H422,20,P40328,-0.45976886
P30260,1,P24583,-0.24575047
P30260,2,P40328,-0.25510848
P30260,3,P38903,-0.25832516
P30260,4,P08018,-0.2624859
P30260,5,P22082,-0.26780134
P30260,6,P48562,-0.27026513
P30260,7,Q00684,-0.27739397
P30260,8,P38129,-0.28165668
P30260,9,P32863,-0.28194886
P30260,10,P41810,-0.28231436
P30260,11,P31384,-0.28285733
P30260,12,Q12296,-0.2843192
P30260,13,P09798,-0.2848738
P30260,14,P35207,-0.28549397
P30260,15,P36120,-0.29214764
P30260,16,Q06685,-0.29302132
P30260,17,P53622,-0.29374146
P30260,18,Q05471,-0.29381973
P30260,19,P32333,-0.2959595
P30260,20,Q12469,-0.29677612
Q92538,1,P11075,-0.27249557
Q92538,2,Q06708,-0.3065774
Q92538,3,P32333,-0.31120992
Q92538,4,Q06156,-0.31307584
Q92538,5,P32600,-0.31612325
Q92538,6,Q04958,-0.318737
Q92538,7,P38873,-0.31980658
Q92538,8,P22579,-0.32435054
Q92538,9,P39104,-0.32485783
Q92538,10,P54860,-0.32574224
Q92538,11,P40340,-0.32781592
Q92538,12,Q05471,-0.32950076
Q92538,13,P31384,-0.33072656
Q92538,14,P35169,-0.33138916
Q92538,15,Q06706,-0.3333302
Q92538,16,P32562,-0.33514363
Q92538,17,Q12451,-0.33629718
Q92538,18,P38086,-0.33900893
Q92538,19,P50942,-0.33938944
Q92538,20,P33202,-0.3416852
P62906,1,P32835,-0.39221528
P62906,2,P32598,-0.39743412
P62906,3,P32836,-0.40339696
P62906,4,P19073,-0.40826356
P62906,5,P60010,-0.4182912
P62906,6,P29311,-0.44719774
P62906,7,P10591,-0.46495178
P62906,8,P10592,-0.46538454
P62906,9,P00830,-0.47143745
P62906,10,P34730,-0.47143954
P62906,11,P09435,-0.47243884
P62906,12,P22202,-0.47291645
P62906,13,P02994,-0.47714153
P62906,14,Q01939,-0.4807699
P62906,15,P15731,-0.51030135
P62906,16,P15732,-0.51365155
P62906,17,Q03532,-0.5169835
P62906,18,P10081,-0.52095366
P62906,19,P13393,-0.5265672
P62906,20,P05759,-0.5270926
Q5U5R9,1,P22543,-0.20820667
Q5U5R9,2,Q12149,-0.2086589
Q5U5R9,3,P50942,-0.21177502
Q5U5R9,4,Q06706,-0.21659417
Q5U5R9,5,Q02792,-0.22181007
Q5U5R9,6,P53258,-0.22323622
Q5U5R9,7,P54860,-0.22407936
Q5U5R9,8,P38086,-0.22525778
Q5U5R9,9,Q12271,-0.2302686
Q5U5R9,10,P32562,-0.2310032
Q5U5R9,11,P32849,-0.23227438
Q5U5R9,12,Q06685,-0.23437172
Q5U5R9,13,P35207,-0.23508298
Q5U5R9,14,P32580,-0.23640032
Q5U5R9,15,P53119,-0.23665583
Q5U5R9,16,P40562,-0.23901245
Q5U5R9,17,Q12451,-0.2393282
Q5U5R9,18,P35845,-0.23976995
Q5U5R9,19,P32600,-0.24086726
Q5U5R9,20,P06103,-0.2440802
O43242,1,P47047,-0.25824153
O43242,2,Q00578,-0.27521297
O43242,3,Q04673,-0.29527214
O43242,4,P53914,-0.29623157
O43242,5,P04050,-0.2985809
O43242,6,P39730,-0.30268833
O43242,7,P25454,-0.30345878
O43242,8,P38431,-0.3088537
O43242,9,Q03330,-0.31051007
O43242,10,P53313,-0.31251755
O43242,11,P53742,-0.31346884
O43242,12,P53088,-0.31353226
O43242,13,Q99216,-0.31424147
O43242,14,P20448,-0.31546217
O43242,15,P23337,-0.315591
O43242,16,P54861,-0.31715876
O43242,17,P18759,-0.31877705
O43242,18,P33299,-0.32024124
O43242,19,P53829,-0.3223939
O43242,20,P43588,-0.32243866
P48728,1,P25374,-0.37018085
P48728,2,P07991,-0.37945706
P48728,3,Q01939,-0.3847836
P48728,4,P21801,-0.38564774
P48728,5,P32771,-0.38771957
P48728,6,P36007,-0.3896318
P48728,7,P46969,-0.38977388
P48728,8,P08417,-0.39038467
P48728,9,P43619,-0.39165834
P48728,10,P52489,-0.39239854
P48728,11,P07244,-0.39528912
P48728,12,P19073,-0.39642018
P48728,13,P52917,-0.397114
P48728,14,P07170,-0.39869168
P48728,15,P32473,-0.4016715
P48728,16,P41940,-0.4027877
P48728,17,P41819,-0.40299493
P48728,18,P25039,-0.40405488
P48728,19,P25454,-0.4041019
P48728,20,Q03532,-0.40510926
Q13112,1,Q04199,-0.27819163
Q13112,2,P38328,-0.28133857
Q13112,3,Q12417,-0.2842055
Q13112,4,Q04673,-0.29140434
Q13112,5,P38630,-0.29726347
Q13112,6,P39940,-0.29868305
Q13112,7,Q06440,-0.29881963
Q13112,8,Q06106,-0.30586293
Q13112,9,Q00362,-0.3071325
Q13112,10,P24583,-0.3081796
Q13112,11,Q00772,-0.3089954
Q13112,12,Q12220,-0.31119716
Q13112,13,P25635,-0.31324437
Q13112,14,P32597,-0.31325403
Q13112,15,P40968,-0.31438488
Q13112,16,Q12265,-0.31483054
Q13112,17,P41811,-0.31568623
Q13112,18,P38793,-0.31795296
Q13112,19,P08018,-0.3211421
Q13112,20,P25382,-0.32176322
Q2TB90,1,P53131,-0.24409015
Q2TB90,2,Q00055,-0.24979724
Q2TB90,3,P32861,-0.2759166
Q2TB90,4,P38074,-0.27599323
Q2TB90,5,P47047,-0.27643585
Q2TB90,6,P52892,-0.2804797
Q2TB90,7,P32327,-0.280822
Q2TB90,8,P11154,-0.2863223
Q2TB90,9,P23337,-0.28779823
Q2TB90,10,P04806,-0.28898656
Q2TB90,11,P20133,-0.2906671
Q2TB90,12,P07259,-0.29099646
Q2TB90,13,P52489,-0.29290795
Q2TB90,14,P21576,-0.29434296
Q2TB90,15,P38795,-0.29507187
Q2TB90,16,P27697,-0.29562816
Q2TB90,17,P32191,-0.29593667
Q2TB90,18,Q07729,-0.29820943
Q2TB90,19,P32604,-0.29909736
Q2TB90,20,P43123,-0.2996644
P55010,1,P39730,-0.21790232
P55010,2,P40991,-0.23046157
P55010,3,P47047,-0.23547672
P55010,4,P38431,-0.23986863
P55010,5,P53914,-0.2499968
P55010,6,Q99216,-0.25293112
P55010,7,P25582,-0.26133615
P55010,8,P20448,-0.26464856
P55010,9,P33322,-0.26638678
P55010,10,P53742,-0.2692762
P55010,11,Q03330,-0.27378452
P55010,12,P53313,-0.28055602
P55010,13,P54861,-0.28088656
P55010,14,Q00578,-0.28173262
P55010,15,Q12460,-0.2849046
P55010,16,P21576,-0.28531498
P55010,17,Q08649,-0.28713444
P55010,18,P25586,-0.2913913
P55010,19,Q06218,-0.2924448
P55010,20,P47122,-0.29347417
P54819,1,P07170,-0.27225718
P54819,2,Q01939,-0.30226928
P54819,3,P52917,-0.30869457
P54819,4,P41940,-0.3173466
P54819,5,P33297,-0.32911175
P54819,6,P40348,-0.3321558
P54819,7,P46969,-0.33512986
P54819,8,P25694,-0.33807623
P54819,9,Q05506,-0.33813903
P54819,10,Q03532,-0.33999974
P54819,11,P38219,-0.3425041
P54819,12,P39076,-0.34304115
P54819,13,P52489,-0.34385583
P54819,14,P00549,-0.3470303
P54819,15,P32771,-0.34855935
P54819,16,P40150,-0.34937847
P54819,17,P25039,-0.35053346
P54819,18,P08417,-0.35077095
P54819,19,Q03195,-0.35077393
P54819,20,P11484,-0.35132462
O00506,1,Q01939,-0.32531103
O00506,2,Q03532,-0.33059803
O00506,3,P25694,-0.35522008
O00506,4,P33298,-0.3610574
O00506,5,P13393,-0.36311424
O00506,6,P39517,-0.36654088
O00506,7,P24784,-0.3696686
O00506,8,P33297,-0.37440595
O00506,9,P23594,-0.37828147
O00506,10,P06634,-0.3819411
O00506,11,P52917,-0.3869683
O00506,12,P20447,-0.3874884
O00506,13,P01123,-0.39286917
O00506,14,P40327,-0.39375693
O00506,15,P00546,-0.39464137
O00506,16,P33299,-0.39843538
O00506,17,P29311,-0.39849564
O00506,18,P23595,-0.40238997
O00506,19,P34730,-0.40885362
O00506,20,P41940,-0.40974885
P00505,1,P08417,-0.24933454
P00505,2,P32771,-0.2619049
P00505,3,P38720,-0.26723814
P00505,4,P39954,-0.27140725
P00505,5,P32473,-0.27719316
P00505,6,P21801,-0.28147665
P00505,7,P53319,-0.283383
P00505,8,P07251,-0.28486544
P00505,9,P00830,-0.2861873
P00505,10,P00924,-0.2877228
P00505,11,P15019,-0.29194206
P00505,12,P07991,-0.29419118
P00505,13,P21954,-0.2943554
P00505,14,P00925,-0.29513997
P00505,15,P00560,-0.29771405
P00505,16,P41940,-0.30071148
P00505,17,P09435,-0.30335346
P00505,18,P25374,-0.30448404
P00505,19,P00360,-0.3068161
P00505,20,P07283,-0.3090791
P28715,1,Q05471,-0.34974676
P28715,2,P08018,-0.35675955
P28715,3,P24583,-0.36388254
P28715,4,P07271,-0.36945173
P28715,5,P39955,-0.37486705
P28715,6,P40340,-0.37671632
P28715,7,P25341,-0.37687492
P28715,8,P32567,-0.3777928
P28715,9,P40328,-0.37978098
P28715,10,Q06106,-0.38035902
P28715,11,P07276,-0.38052016
P28715,12,P38360,-0.38768375
P28715,13,P22082,-0.38902032
P28715,14,P38903,-0.39269385
P28715,15,P33329,-0.39631942
P28715,16,P48562,-0.39779034
P28715,17,P29056,-0.39879325
P28715,18,P32863,-0.40113875
P28715,19,Q06685,-0.40215933
P28715,20,Q12296,-0.4079222
P32119,1,P00360,-0.25220063
P32119,2,P32771,-0.25332686
P32119,3,P00359,-0.2567302
P32119,4,P00358,-0.25696802
P32119,5,P09435,-0.25716555
P32119,6,P00560,-0.26279134
P32119,7,P34760,-0.2670716
P32119,8,P22202,-0.26793718
P32119,9,P15019,-0.2695379
P32119,10,P00830,-0.2706384
P32119,11,P39954,-0.27485263
P32119,12,P07170,-0.28306666
P32119,13,P38720,-0.28659207
P32119,14,P08417,-0.29061434
P32119,15,P10592,-0.29263943
P32119,16,P10591,-0.29268637
P32119,17,P0CS90,-0.29951873
P32119,18,P00924,-0.30010945
P32119,19,P53319,-0.30075008
P32119,20,P07251,-0.30170393
Q7Z4G4,1,Q12463,-0.21683994
Q7Z4G4,2,Q12362,-0.22623248
Q7Z4G4,3,P53893,-0.22739701
Q7Z4G4,4,P15565,-0.23072861
Q7Z4G4,5,P33755,-0.23964281
Q7Z4G4,6,P23337,-0.2433879
Q7Z4G4,7,Q08162,-0.24355371
Q7Z4G4,8,P08425,-0.24809587
Q7Z4G4,9,P29468,-0.24883695
Q7Z4G4,10,Q08645,-0.25091115
Q7Z4G4,11,P32363,-0.25176415
Q7Z4G4,12,Q08220,-0.25303426
Q7Z4G4,13,P06839,-0.25651807
Q7Z4G4,14,P38793,-0.2573206
Q7Z4G4,15,Q06817,-0.2575743
Q7Z4G4,16,P38238,-0.2582097
Q7Z4G4,17,P04819,-0.25870597
Q7Z4G4,18,P31115,-0.2595304
Q7Z4G4,19,P04051,-0.26266313
Q7Z4G4,20,P08432,-0.2632609
Q96QE2,1,P33310,-0.28196144
Q96QE2,2,P30605,-0.2877134
Q96QE2,3,P30606,-0.2980141
Q96QE2,4,P20107,-0.300827
Q96QE2,5,P40416,-0.31382713
Q96QE2,6,P39109,-0.3153226
Q96QE2,7,P13586,-0.31763476
Q96QE2,8,Q04121,-0.3209864
Q96QE2,9,P40558,-0.32304356
Q96QE2,10,P32795,-0.33549657
Q96QE2,11,P38719,-0.33721843
Q96QE2,12,P40341,-0.33835828
Q96QE2,13,Q12691,-0.33869296
Q96QE2,14,P25454,-0.3397934
Q96QE2,15,Q01896,-0.34009287
Q96QE2,16,P13587,-0.3419468
Q96QE2,17,P38318,-0.3440086
Q96QE2,18,P32363,-0.34551007
Q96QE2,19,P33298,-0.34693763
Q96QE2,20,Q00772,-0.34829757
Q9H720,1,P50077,-0.28056332
Q9H720,2,P25618,-0.28624755
Q9H720,3,P37297,-0.30147213
Q9H720,4,P38111,-0.3093461
Q9H720,5,P32361,-0.3166031
Q9H720,6,P38737,-0.32306105
Q9H720,7,Q03897,-0.32668823
Q9H720,8,P35194,-0.3284041
Q9H720,9,P38164,-0.3300398
Q9H720,10,P38811,-0.33119944
Q9H720,11,Q12019,-0.3353669
Q9H720,12,Q04693,-0.33657235
Q9H720,13,Q03280,-0.33801517
Q9H720,14,P38110,-0.33959782
Q9H720,15,Q00416,-0.34151524
Q9H720,16,P25356,-0.34288126
Q9H720,17,P53886,-0.34423077
Q9H720,18,P25655,-0.345371
Q9H720,19,P22219,-0.34822407
Q9H720,20,P47102,-0.35152447
O94979,1,P39517,-0.364656
O94979,2,P39730,-0.37735572
O94979,3,P24784,-0.38573414
O94979,4,P13393,-0.3901951
O94979,5,P47047,-0.3916751
O94979,6,Q00578,-0.39859244
O94979,7,P33298,-0.39879397
O94979,8,P05453,-0.40044573
O94979,9,P25694,-0.4015399
O94979,10,P25454,-0.4018868
O94979,11,Q03195,-0.4048098
O94979,12,Q99216,-0.40581873
O94979,13,P40991,-0.4100456
O94979,14,P41819,-0.41006336
O94979,15,P53742,-0.41072655
O94979,16,P25382,-0.41222668
O94979,17,P06634,-0.41466266
O94979,18,P40327,-0.41800544
O94979,19,Q01939,-0.4189271
O94979,20,P32481,-0.4205053
Q9H501,1,Q06106,-0.2919135
Q9H501,2,P25582,-0.3401023
Q9H501,3,P32597,-0.3472493
Q9H501,4,Q06344,-0.3479752
Q9H501,5,P53313,-0.3618449
Q9H501,6,P04786,-0.3678139
Q9H501,7,P53261,-0.37113822
Q9H501,8,P32892,-0.3778778
Q9H501,9,P24583,-0.37838367
Q9H501,10,Q12267,-0.37920454
Q9H501,11,Q12389,-0.38000748
Q9H501,12,Q08773,-0.3826791
Q9H501,13,P29056,-0.38452145
Q9H501,14,P38431,-0.38716927
Q9H501,15,Q08965,-0.38919067
Q9H501,16,P38630,-0.39164734
Q9H501,17,P38144,-0.39178458
Q9H501,18,P22082,-0.39323652
Q9H501,19,P20448,-0.39744738
Q9H501,20,P13259,-0.39792538
Q9BQK8,1,P39940,-0.41462147
Q9BQK8,2,P24583,-0.44841832
Q9BQK8,3,Q00578,-0.44949952
Q9BQK8,4,Q04673,-0.45006895
Q9BQK8,5,Q06106,-0.4523243
Q9BQK8,6,P53894,-0.45392188
Q9BQK8,7,P08018,-0.45647794
Q9BQK8,8,P32597,-0.4571133
Q9BQK8,9,P23291,-0.460312
Q9BQK8,10,P53313,-0.46033478
Q9BQK8,11,P38793,-0.4615476
Q9BQK8,12,P25454,-0.46545398
Q9BQK8,13,P10823,-0.4672303
Q9BQK8,14,Q12265,-0.46832666
Q9BQK8,15,P39006,-0.46839923
Q9BQK8,16,P15274,-0.46965122
Q9BQK8,17,P24279,-0.4709789
Q9BQK8,18,Q00684,-0.4710967
Q9BQK8,19,P38903,-0.47132996
Q9BQK8,20,Q00772,-0.47212628
P49759,1,P15790,-0.3047093
P49759,2,P19454,-0.30607706
P49759,3,Q00772,-0.3083312
P49759,4,P31244,-0.31282085
P49759,5,P32895,-0.31396696
P49759,6,P06782,-0.31687096
P49759,7,Q00362,-0.32126874
P49759,8,P10823,-0.3233098
P49759,9,P24583,-0.32338822
P49759,10,Q12265,-0.3286352
P49759,11,P05986,-0.32873827
P49759,12,P30665,-0.33096027
P49759,13,P18961,-0.3314817
P49759,14,P12688,-0.33181897
P49759,15,P38615,-0.33566162
P49759,16,P53091,-0.33895123
P49759,17,P29295,-0.33930656
P49759,18,P30771,-0.34098876
P49759,19,Q06224,-0.34218928
P49759,20,Q03330,-0.34418347
P15259,1,P00950,-0.19874623
P15259,2,P32771,-0.23393095
P15259,3,P39954,-0.23673856
P15259,4,P07283,-0.25283247
P15259,5,P15019,-0.25301707
P15259,6,P53228,-0.26422548
P15259,7,P38720,-0.26549438
P15259,8,P34760,-0.2668219
P15259,9,P00560,-0.27133223
P15259,10,P07170,-0.2751343
P15259,11,P53319,-0.27801552
P15259,12,P21954,-0.28002045
P15259,13,Q04120,-0.2808621
P15259,14,P41940,-0.28202835
P15259,15,P00360,-0.28237626
P15259,16,P00924,-0.28397802
P15259,17,P08417,-0.28548852
P15259,18,P00925,-0.287873
P15259,19,P0CS90,-0.28865585
P15259,20,P09435,-0.28893808
Q9H3R0,1,Q00578,-0.32084396
Q9H3R0,2,P24583,-0.32663172
Q9H3R0,3,Q04673,-0.34174308
Q9H3R0,4,P31244,-0.34526998
Q9H3R0,5,P32597,-0.3457334
Q9H3R0,6,P47047,-0.35457736
Q9H3R0,7,Q06106,-0.35882014
Q9H3R0,8,Q00362,-0.3590651
Q9H3R0,9,P39940,-0.36152756
Q9H3R0,10,P38793,-0.36343345
Q9H3R0,11,P30771,-0.36864328
Q9H3R0,12,P53091,-0.36882147
Q9H3R0,13,P30665,-0.36886021
Q9H3R0,14,Q03330,-0.36927316
Q9H3R0,15,P54861,-0.37139133
Q9H3R0,16,Q00772,-0.37337622
Q9H3R0,17,Q08773,-0.3753653
Q9H3R0,18,P24279,-0.37672216
Q9H3R0,19,P38144,-0.3784564
Q9H3R0,20,P53893,-0.38055563
Q99613,1,P53313,-0.19872464
Q99613,2,P38630,-0.20342982
Q99613,3,P38764,-0.21800737
Q99613,4,P39744,-0.2220117
Q99613,5,P32829,-0.2259254
Q99613,6,P38431,-0.2292416
Q99613,7,Q02892,-0.23126532
Q99613,8,P32597,-0.23679128
Q99613,9,Q04660,-0.2370116
Q99613,10,Q04636,-0.2444648
Q99613,11,Q08960,-0.24592806
Q99613,12,P41810,-0.24907899
Q99613,13,Q06440,-0.24914293
Q99613,14,Q08965,-0.24919546
Q99613,15,P35207,-0.24942143
Q99613,16,P32565,-0.24960104
Q99613,17,P53261,-0.25141147
Q99613,18,P15274,-0.25397545
Q99613,19,P13382,-0.25633308
Q99613,20,P32657,-0.25697765
Q9BRC7,1,P38793,-0.3102438
Q9BRC7,2,P38238,-0.32013044
Q9BRC7,3,P32191,-0.32613346
Q9BRC7,4,Q08162,-0.32804164
Q9BRC7,5,P53893,-0.3281762
Q9BRC7,6,Q00055,-0.3290195
Q9BRC7,7,P53131,-0.32913345
Q9BRC7,8,P32363,-0.3298324
Q9BRC7,9,Q00578,-0.33109432
Q9BRC7,10,P47047,-0.33332548
Q9BRC7,11,P32895,-0.33461088
Q9BRC7,12,Q12362,-0.33511177
Q9BRC7,13,P23337,-0.3353114
Q9BRC7,14,P15565,-0.33796626
Q9BRC7,15,P04819,-0.33861792
Q9BRC7,16,Q06224,-0.34090817
Q9BRC7,17,P31244,-0.3414665
Q9BRC7,18,P38132,-0.3419495
Q9BRC7,19,P29468,-0.3427667
Q9BRC7,20,P41911,-0.3433639
Q9BZE2,1,P38793,-0.1921439
Q9BZE2,2,P31115,-0.21811986
Q9BZE2,3,Q00578,-0.2233603
Q9BZE2,4,Q03330,-0.22683889
Q9BZE2,5,Q08162,-0.24105509
Q9BZE2,6,P47047,-0.24279694
Q9BZE2,7,P15565,-0.24825971
Q9BZE2,8,Q12362,-0.25436836
Q9BZE2,9,P29468,-0.25455806
Q9BZE2,10,P04819,-0.25738534
Q9BZE2,11,P38238,-0.26442575
Q9BZE2,12,Q12009,-0.27203265
Q9BZE2,13,P53145,-0.27258736
Q9BZE2,14,P32597,-0.2733553
Q9BZE2,15,P31244,-0.27335894
Q9BZE2,16,P23337,-0.27377117
Q9BZE2,17,P30665,-0.27425173
Q9BZE2,18,P24279,-0.2777428
Q9BZE2,19,P20448,-0.27776033
Q9BZE2,20,P38205,-0.27886745
Q9H1A4,1,P33202,-0.26493216
Q9H1A4,2,Q03897,-0.2671389
Q9H1A4,3,P32361,-0.27313772
Q9H1A4,4,Q00416,-0.27380517
Q9H1A4,5,Q12311,-0.27390736
Q9H1A4,6,P38873,-0.27805865
Q9H1A4,7,P39538,-0.28447664
Q9H1A4,8,P38859,-0.28574586
Q9H1A4,9,Q12019,-0.28713125
Q9H1A4,10,P40985,-0.28755394
Q9H1A4,11,P22147,-0.28911248
Q9H1A4,12,P37297,-0.289223
Q9H1A4,13,Q04958,-0.29277205
Q9H1A4,14,P38274,-0.29424813
Q9H1A4,15,P47102,-0.29740345
Q9H1A4,16,P15801,-0.29768082
Q9H1A4,17,Q08562,-0.29845747
Q9H1A4,18,P35169,-0.29856423
Q9H1A4,19,P32600,-0.30003786
Q9H1A4,20,P54860,-0.30126607
Q7Z695,1,P39006,-0.4061298
Q7Z695,2,P30771,-0.41672587
Q7Z695,3,P12683,-0.41746193
Q7Z695,4,Q04585,-0.4179677
Q7Z695,5,Q00772,-0.41923022
Q7Z695,6,P32863,-0.42952657
Q7Z695,7,P32190,-0.43174776
Q7Z695,8,P38360,-0.43510112
Q7Z695,9,P12688,-0.4376934
Q7Z695,10,P18961,-0.43884927
Q7Z695,11,Q12265,-0.44077468
Q7Z695,12,Q02733,-0.4411958
Q7Z695,13,P24583,-0.44163677
Q7Z695,14,P12684,-0.44175345
Q7Z695,15,P53622,-0.44342762
Q7Z695,16,P10823,-0.44365394
Q7Z695,17,P39986,-0.44459382
Q7Z695,18,P32191,-0.44596556
Q7Z695,19,Q04199,-0.44932768
Q7Z695,20,P32333,-0.44957763
P25788,1,P39077,-0.31050038
P25788,2,P39078,-0.31533626
P25788,3,P43619,-0.3174111
P25788,4,P42943,-0.3218282
P25788,5,P25694,-0.32400382
P25788,6,P32324,-0.32456276
P25788,7,P39076,-0.325243
P25788,8,P16140,-0.3268346
P25788,9,P39079,-0.32774857
P25788,10,P39729,-0.32810012
P25788,11,P52917,-0.33283997
P25788,12,P40413,-0.33653706
P25788,13,P33297,-0.3367288
P25788,14,P50095,-0.33729815
P25788,15,P32379,-0.3390368
P25788,16,P41940,-0.33962768
P25788,17,P50094,-0.34054056
P25788,18,Q03532,-0.34090233
P25788,19,P08524,-0.34163544
P25788,20,P40339,-0.3426362
Q9Y2Z4,1,P48527,-0.30115664
Q9Y2Z4,2,P32191,-0.3171455
Q9Y2Z4,3,P53070,-0.322638
Q9Y2Z4,4,P38714,-0.32339624
Q9Y2Z4,5,P36009,-0.3250365
Q9Y2Z4,6,P32363,-0.32567945
Q9Y2Z4,7,Q00055,-0.32655162
Q9Y2Z4,8,P41911,-0.32912758
Q9Y2Z4,9,P32794,-0.32925567
Q9Y2Z4,10,P07258,-0.33098057
Q9Y2Z4,11,P46943,-0.33125412
Q9Y2Z4,12,Q01574,-0.33175367
Q9Y2Z4,13,P04385,-0.33282945
Q9Y2Z4,14,P52893,-0.3329171
Q9Y2Z4,15,Q05567,-0.33542097
Q9Y2Z4,16,P38238,-0.33612755
Q9Y2Z4,17,P38719,-0.33777356
Q9Y2Z4,18,P38820,-0.3400434
Q9Y2Z4,19,P33310,-0.34070683
Q9Y2Z4,20,P38628,-0.34096134
Q8TBC4,1,P47047,-0.25932223
Q8TBC4,2,P22515,-0.2658667
Q8TBC4,3,P32481,-0.26783973
Q8TBC4,4,P41819,-0.2680579
Q8TBC4,5,P53131,-0.26925206
Q8TBC4,6,P38795,-0.27030233
Q8TBC4,7,Q03195,-0.27147043
Q8TBC4,8,P38793,-0.27686343
Q8TBC4,9,P32861,-0.27863905
Q8TBC4,10,P32377,-0.27993286
Q8TBC4,11,P53742,-0.28073844
Q8TBC4,12,P43588,-0.28249648
Q8TBC4,13,P25453,-0.2832445
Q8TBC4,14,P51601,-0.28374958
Q8TBC4,15,P25454,-0.2841754
Q8TBC4,16,P23594,-0.28559464
Q8TBC4,17,P29952,-0.28599712
Q8TBC4,18,P40348,-0.28632474
Q8TBC4,19,Q08649,-0.28651533
Q8TBC4,20,Q05498,-0.28741303
Q01415,1,P41819,-0.2620194
Q01415,2,Q05506,-0.2713682
